city_id,bynavn,bynavn_slug,location_preposition,confidence,reason,needs_manual_review
d1685010-a199-4aee-8c9b-cd7520aaab9d,Varde,varde,i,high,default_city_town,false
f156a3b7-682a-4776-ba76-aa73a35500c8,Vedbæk,vedbaek,i,high,default_city_town,false
717f58ab-ebab-41de-9ffe-107441a7f0b5,Veflinge,veflinge,i,high,default_city_town,false
cc3ebba2-b1d8-4f44-b8c2-b0344fe79d23,Vejby,vejby,i,high,default_city_town,false
17c0103b-4134-49f3-882a-24587539cc3a,Vejen,vejen,i,high,default_city_town,false
34030a33-baae-4448-b0a7-8b3500546f92,Vejers Strand,vejers-strand,i,high,default_city_town,false
c7e23d67-01b0-40b7-bba4-8f3a75d4d9c5,Vejle,vejle,i,high,default_city_town,false
9d2ea247-4e40-4f5d-ad13-96b8142ae24c,Vejle Øst,vejle-oest,i,high,default_city_town,false
11018051-47eb-4f08-a12b-11c4a482de48,Vejstrup,vejstrup,i,high,default_city_town,false
ae1585c2-0f52-4954-8724-ecadb8317a27,Veksø Sjælland,veksoe-sjaelland,i,high,default_city_town,false
1ad3e31b-f46a-4781-8f60-4e7342b0c136,Vemb,vemb,i,high,default_city_town,false
667a8779-bdba-4bc4-a502-4c5f9f26847a,Vemmelev,vemmelev,i,high,default_city_town,false
bf468a1d-190d-4587-a24f-08a8805b5212,Vesløs,vesloes,i,high,default_city_town,false
4248ad7c-d0a1-4322-a822-814faf908cb9,Vestbjerg,vestbjerg,i,high,default_city_town,false
b0f89f63-4e2f-4acc-a90a-093ab06934f9,Vester Skerninge,vester-skerninge,i,high,default_city_town,false
f7ee58ad-a04b-4e5c-ade3-64aa67e34473,Vesterborg,vesterborg,i,high,default_city_town,false
2764b072-dcf2-4b18-a4df-0a4f9338e411,Vesterbro,vesterbro,på,medium,district_or_peninsula_variant,true
763e80db-3803-40b4-a166-d166788aa458,Vestervig,vestervig,i,high,default_city_town,false
9d4284ce-e691-4546-96cd-2857aef2a5b2,Viborg,viborg,i,high,default_city_town,false
d97787bb-0e6b-4e42-8cbb-1f6d9afdcd73,Viby J,viby-j,i,high,default_city_town,false
09abdfee-3611-43ce-9d8e-c30ca0ae66a2,Viby Sjælland,viby-sjaelland,i,high,default_city_town,false
243de783-1922-44b6-ada8-57e76e8bafeb,Videbæk,videbaek,i,high,default_city_town,false
a10f900e-4fab-4ea2-9b71-d039a1117e78,Vig,vig,i,high,default_city_town,false
ba3bd2b8-3007-4ff0-b6c8-843f4350336c,Vildbjerg,vildbjerg,i,high,default_city_town,false
c83182b4-dd39-49da-8ce4-aed8f7d010ad,Vils,vils,i,high,default_city_town,false
9532b0e3-5386-4ed9-9f94-a81a9af9e41f,Vinderup,vinderup,i,high,default_city_town,false
4b579ff9-4f2e-477f-aecf-356418a43ebc,Vipperød,vipperoed,i,high,default_city_town,false
27953dd2-8321-4472-8c47-6ecdb70728c5,Virum,virum,i,high,default_city_town,false
ec0f703d-9fd0-4634-9cde-954356b2ac2d,Vissenbjerg,vissenbjerg,i,high,default_city_town,false
1e614fa7-b917-46cf-b0cd-0df7096385bf,Viuf,viuf,i,high,default_city_town,false
3327d50f-04f0-466b-8136-5e21f1a9b987,Vodskov,vodskov,i,high,default_city_town,false
e8979481-3ce3-4283-a820-f504e1133c4b,Vojens,vojens,i,high,default_city_town,false
f7eb2a39-aa64-4813-b7df-6e01313875b6,Vonge,vonge,i,high,default_city_town,false
5ceb975d-29d0-41a8-bf4d-2ca79002cc8b,Vorbasse,vorbasse,i,high,default_city_town,false
95a15086-3522-4d01-b6e8-0960cff9d3c9,Vordingborg,vordingborg,i,high,default_city_town,false
da7e27ff-e8b0-49e7-bb1c-3f8c99099fce,Vrå,vraa,i,high,default_city_town,false
10e4977a-534d-47d2-b072-79029cf33ca8,Væggerløse,vaeggerloese,i,high,default_city_town,false
772e8cef-61f4-4541-8aa8-0f482e0d7aec,Værløse,vaerloese,i,high,default_city_town,false
d6b64b31-c0c4-444d-b891-9befc2171c4a,Åbyhøj,aabyhoej,i,high,default_city_town,false
b74a5623-e445-4ca6-ad06-0615cf8dfc55,Ålbæk,aalbaek,i,high,default_city_town,false
6b097941-26cf-4925-90a3-7de21e1ab7c9,Ålsgårde,aalsgaarde,i,high,default_city_town,false
0bc1953a-e3a0-4e43-8e26-40e11e1d6f28,Årre,aarre,i,high,default_city_town,false
3d8b3b1e-00b4-48f0-bed3-6824ac6ff7a4,Årslev,aarslev,i,high,default_city_town,false
2dde9295-fede-40e5-86fc-0bb3c97e3e16,Ærøskøbing,aeroeskoebing,i,high,default_city_town,false
fa77e52e-d44b-4122-840b-f2b3ee0252bc,Ølgod,oelgod,i,high,default_city_town,false
fa7e5695-260c-4aaa-9cfc-cf8f0b8233b2,Ølsted,oelsted,i,high,default_city_town,false
a85e4e39-5bef-45bd-bc2c-a89ecc14a0dd,Ølstykke,oelstykke,i,high,default_city_town,false
3ea2aeaa-6f78-4b51-b2c8-9c59e2b2c46d,Ørbæk,oerbaek,i,high,default_city_town,false
65fa078c-2a70-4987-bed5-bb453809a9db,Ørnhøj,oernhoej,i,high,default_city_town,false
50fee258-be53-4855-ac10-0270801b1156,Ørsted,oersted,i,high,default_city_town,false
ed37a5cf-3535-4930-b9ec-e7c9dd828a3a,Ørum Djurs,oerum-djurs,i,high,default_city_town,false
3cdcebfd-74e3-414f-87f0-5efae3779121,Østbirk,oestbirk,i,high,default_city_town,false
5451428a-8fd3-4ab5-92e2-89b2b73487f4,Øster Assels,oester-assels,i,high,default_city_town,false
d7e745be-f97d-4d47-b2c4-86f54e75e53d,Øster Ulslev,oester-ulslev,i,high,default_city_town,false
cb3a6eb3-b15a-4e8a-bad7-28fd9a6ef5a4,Østerbro,oesterbro,på,medium,district_or_peninsula_variant,true
7d3cf2f4-6333-4e10-9845-5cfe1c5449de,Østermarie,oestermarie,i,high,default_city_town,false
19d38ac7-b1c2-448a-9075-b4367cfa2705,Østervrå,oestervraa,i,high,default_city_town,false
